year,transect,site_code,plot,SDD,species,peak,duration,max
2019,Glacier Basin,GB15_17,GB15,166,LUAR,226.398565783773,-0.0115350615087664,4.41735406472657
2019,Glacier Basin,GB15_17,GB15,166,PEBR,216.432825532881,-0.0586804453837461,2.809074687356
2019,Glacier Basin,GB15_17,GB15,166,VASI,222.628413888488,-0.0228117876010441,2.01308756439145
2019,Glacier Basin,GB16_17,GB16,162,ASLE,235.62033740519,-0.00564649601909382,2.13974302147007
2019,Glacier Basin,GB16_17,GB16,162,POBI,214.441110338421,-0.0189397336420204,4.75497739220115
2019,Glacier Basin,GB16_17,GB16,162,VASI,210.528494242782,-0.00396612675341287,0.990244586003432
2019,Glacier Basin,GB15_15,GB17,164,ERGR,176.840383688894,-0.0418930143744693,5.81057584502053
2019,Glacier Basin,GB15_15,GB17,164,PEBR,221.059840543674,-0.010314164119907,0.281984263688895
2019,Glacier Basin,GB2_15,GB2,140,CAMI,201.083911514162,-0.00601196277655483,4.6120732106523
2019,Glacier Basin,GB2_15,GB2,140,MEPA,178.468593906776,-0.00222731860950552,2.5614837535644
2019,Glacier Basin,GB3_15,GB3,129,ANAR,212.584877974267,-0.00514050554355068,1.00821565059863
2019,Glacier Basin,GB3_15,GB3,129,MEPA,224.11634533829,-0.0185975562987701,4.02512959025127
2019,Glacier Basin,GB5_15,GB4,142,ANAR,248.335937347993,-0.0224270887154671,1.55873030299043
2019,Glacier Basin,GB5_15,GB4,142,ARLA,217.137859827869,-0.00388313174217942,2.69839107228994
2019,Glacier Basin,GB5_15,GB4,142,LUAR,211.098717315694,-0.00664550644128717,2.0372164927649
2019,Glacier Basin,GB6_15,GB5,125,ARLA,235.180919950371,-0.017439336931841,0.384578355637466
2019,Glacier Basin,GB6_15,GB5,125,ASLE,234.036685483382,-1.77093632742418,89.8167727470643
2019,Glacier Basin,GB6_15,GB5,125,LUAR,206.875848377262,-0.0070407875519023,2.34424952443326
2019,Glacier Basin,GB6_17,GB6,130,ARLA,227.857304064886,-0.00411291484500211,-1.27076117066942
2019,Glacier Basin,GB6_17,GB6,130,LUAR,210.448855691747,-0.0137902051833827,3.38180819855779
2019,Glacier Basin,GB6_17,GB6,130,VASI,201.118192216694,-0.0060276686300498,2.6984685967917
2019,Glacier Basin,GB7_15,GB7,154,LUAR,216.325994215726,-0.009610038280848,4.13846043775093
2019,Glacier Basin,GB7_15,GB7,154,MEPA,201.699457768532,-0.0036251576848095,0.806182093411243
2019,Glacier Basin,GB8_15,GB8,164,LUAR,221.619245589304,-0.0267078643242469,2.37939232148518
2019,Glacier Basin,GB8_15,GB8,164,VASI,209.540508581564,-0.0122870171252322,3.11215317487107
2019,Glacier Basin,GB9_15,GB9,171,ARLA,219.067755175989,-0.0253459966760049,5.29109274734752
2019,Glacier Basin,GB9_15,GB9,171,LUAR,227.363804288836,-0.0150989492582045,4.57048221526952
2019,Reflection Lakes,RL1_17,RL1,171,ERMO,187.856892067329,-0.968827472549189,64.9366034471299
2019,Reflection Lakes,RL1_17,RL1,171,ERPE,214.795634791637,-0.0141922325685271,1.31566498639191
2019,Reflection Lakes,RL1_17,RL1,171,LIGR,224.893735400262,-0.00891560253497696,2.74317459586822
2019,Reflection Lakes,RL8_13,RL10,176,ANOC,191.639750237304,-0.023749156251434,1.61243621759013
2019,Reflection Lakes,RL8_13,RL10,176,CAPA,220.115661622766,-0.00404923424818071,-0.710758644474474
2019,Reflection Lakes,RL8_13,RL10,176,POBI,225.210637337509,-0.0116890867428969,3.69880840300396
2019,Reflection Lakes,RL9_13,RL11,187,ANOC,196.149068763137,-0.00814760308093121,-0.111351920566649
2019,Reflection Lakes,RL9_13,RL11,187,CAPA,235.304742415884,-0.00433912662984325,2.03903245626272
2019,Reflection Lakes,RL9_13,RL11,187,ERPE,233.012712875428,-0.00922319351153105,3.55127173144765
2019,Reflection Lakes,RL9_13,RL11,187,LUAR,222.188561843973,-0.0228052573467233,3.22741387281627
2019,Reflection Lakes,RL9_13,RL11,187,MIAL,212.968634019371,-0.19294415878988,2.60322832459064
2019,Reflection Lakes,RL2_13,RL2,161,CAPA,209.236270170068,-0.0720122293402723,0.054612606395061
2019,Reflection Lakes,RL2_13,RL2,161,LUAR,216.293762615942,-0.0125230650896636,2.99828503817372
2019,Reflection Lakes,RL2_13,RL2,161,PEBR,208.210153801017,-0.0596301127251257,1.88388560516429
2019,Reflection Lakes,RL3_17,RL3,166,LUAR,218.015058756603,-0.0154782426855752,0.858191892229439
2019,Reflection Lakes,RL3_17,RL3,166,PEBR,207.731421446534,-0.0653999489499183,2.48229290193401
2019,Reflection Lakes,RL3_17,RL3,166,POBI,222.535856404407,-0.0223434651197988,2.22353301853504
2019,Reflection Lakes,RL3_17,RL3,166,VASI,222.136772858749,-0.0103183109179741,0.530131397026187
2019,Reflection Lakes,RL4_13,RL4,164,CAPA,206.492018406529,-0.00459074497067192,1.29241777841364
2019,Reflection Lakes,RL4_13,RL4,164,ERMO,185.356119149272,-0.0508389864660062,3.35067024335198
2019,Reflection Lakes,RL4_13,RL4,164,PEBR,206.30152337045,-0.0389109369159945,2.46261361422228
2019,Reflection Lakes,RL4_13,RL4,164,VASI,208.132304473139,-0.0347556060358365,3.28965402787016
2019,Reflection Lakes,RL4_14,RL5,167,CAPA,215.47407228886,-0.00323549755630389,0.395657371883482
2019,Reflection Lakes,RL4_14,RL5,167,LUAR,215.434563626938,-0.0123521250248725,1.35057321011063
2019,Reflection Lakes,RL4_14,RL5,167,PEBR,212.61102457008,-0.0334970093756809,-0.3900908436413
2019,Reflection Lakes,RL4_14,RL5,167,POBI,223.115216762974,-0.019103426090621,5.03658875419618
2019,Reflection Lakes,RL5_13,RL6,167,CAPA,205.863113975493,-0.0239789228265051,2.29930467208617
2019,Reflection Lakes,RL5_13,RL6,167,ERMO,188.112266941571,-0.0340347651339296,2.79253574891603
2019,Reflection Lakes,RL5_13,RL6,167,LIGR,222.086571986276,-0.00406204405352864,-1.83343508667448
2019,Reflection Lakes,RL5_13,RL6,167,LUAR,216.250667745508,-0.016200100972997,4.73741610801799
2019,Reflection Lakes,RL5_13,RL6,167,MIAL,206.586905597981,-0.0160500480614931,0.438036563409167
2019,Reflection Lakes,RL5_13,RL6,167,POBI,219.23116951043,-0.00963709340638694,2.9452580550244
2019,Reflection Lakes,RL5_13,RL6,167,VASI,213.661203720069,-0.00826591216883607,2.98394246702145
2019,Reflection Lakes,RL5b_16,RL7,182,CAPA,217.174293949253,-0.0143692442581665,4.13359233443089
2019,Reflection Lakes,RL5b_16,RL7,182,ERMO,198.301193550531,-0.0365796882949081,4.38900264161007
2019,Reflection Lakes,RL5b_16,RL7,182,ERPE,229.944689291085,-0.01810867554133,4.04099668244812
2019,Reflection Lakes,RL5b_16,RL7,182,LIGR,227.468668799718,-0.0270622699506908,2.2343447409217
2019,Reflection Lakes,RL5b_16,RL7,182,LUAR,223.841796772666,-0.0176230669097263,3.97310013386492
2019,Reflection Lakes,RL5b_16,RL7,182,PEBR,218.171368285591,-0.0516078160600122,3.34217535378807
2019,Reflection Lakes,RL5b_16,RL7,182,POBI,225.364400046862,-0.0150297154245865,2.8340605373826
2019,Reflection Lakes,RL5b_16,RL7,182,VASI,222.402278444912,-0.00621940349062971,-0.0942001601249527
2019,Reflection Lakes,RL8_17,RL8,178,ANOC,191.055449050371,-0.0262828858918629,-0.7414421008784
2019,Reflection Lakes,RL8_17,RL8,178,CAPA,220.136327305553,-0.00364293372559579,0.215026328386842
2019,Reflection Lakes,RL8_17,RL8,178,ERPE,219.430231209125,-0.020982322430108,2.56123608992139
2019,Reflection Lakes,RL8_17,RL8,178,LIGR,223.515709333103,-0.0113222865670338,-0.538329507047086
2019,Reflection Lakes,RL8_17,RL8,178,LUAR,222.7681256831,-0.0228081151902091,3.85417139434706
2019,Reflection Lakes,RL8_17,RL8,178,PEBR,214.170802686967,-0.0580445882182049,1.85779239705241
2019,Reflection Lakes,RL8_17,RL8,178,POBI,224.964059539998,-0.0205246088110467,5.40786300883769
2019,Reflection Lakes,RL7_13,RL9,177,ANOC,194.029535474272,-0.0118991827053793,1.01116892172674
2019,Reflection Lakes,RL7_13,RL9,177,ERPE,224.882346788948,-0.0152970134328362,3.66791291983794
2019,Reflection Lakes,RL7_13,RL9,177,POBI,222.691447786531,-0.0135817195290672,3.5588217890928
2019,Reflection Lakes,RL7_13,RL9,177,VASI,219.046574306232,-0.00655486246718479,0.09239899132427
